,Week,Day,Date,Time,Outcome,OT,Rec,Home,Opp,Score_Tm,Score_Opp,Offense_1stD,Offense_TotYd,Offense_PassY,Offense_RushY,Offense_TO,Defense_1stD,Defense_TotYd,Defense_PassY,Defense_RushY,Defense_TO,Year,Expected Points_Offense,Expected Points_Defense,Expected Points_Sp. Tms
584,8,Sun,October 31,4:15PM ET,W,False,5-2,False,Arizona Cardinals,38.0,35.0,19.0,407.0,253.0,154.0,2.0,22.0,396.0,296.0,100.0,4.0,2010,7.04,6.25,-12.55
585,9,Sun,November 7,1:02PM ET,L,False,5-3,False,Atlanta Falcons,21.0,27.0,14.0,278.0,182.0,96.0,2.0,26.0,365.0,235.0,130.0,,2010,2.56,-16.39,6.62
586,10,Sun,November 14,1:02PM ET,W,False,6-3,True,Carolina Panthers,31.0,16.0,21.0,421.0,235.0,186.0,2.0,18.0,300.0,182.0,118.0,1.0,2010,16.59,6.45,-9.45
587,11,Sun,November 21,4:05PM ET,W,False,7-3,False,San Francisco 49ers,21.0,0.0,20.0,299.0,137.0,162.0,,11.0,189.0,118.0,71.0,2.0,2010,4.42,23.69,-4.19
588,12,Sun,November 28,4:15PM ET,L,False,7-4,False,Baltimore Ravens,10.0,17.0,14.0,263.0,162.0,101.0,,18.0,349.0,257.0,92.0,1.0,2010,-5.66,-0.62,-2.53
589,13,Sun,December 5,4:16PM ET,L,False,7-5,True,Atlanta Falcons,24.0,28.0,19.0,325.0,174.0,151.0,1.0,20.0,290.0,205.0,85.0,2.0,2010,0.74,-1.08,-7.2
590,14,Sun,December 12,1:03PM ET,W,False,8-5,False,Washington Redskins,17.0,16.0,15.0,365.0,262.0,103.0,2.0,22.0,399.0,211.0,188.0,1.0,2010,-1.13,-10.79,14.62
591,15,Sun,December 19,1:03PM ET,L,True,8-6,True,Detroit Lions,20.0,23.0,22.0,403.0,227.0,176.0,,26.0,433.0,252.0,181.0,,2010,13.73,-14.84,-0.36
592,16,Sun,December 26,4:16PM ET,W,False,9-6,True,Seattle Seahawks,38.0,15.0,22.0,439.0,231.0,208.0,,10.0,174.0,84.0,90.0,,2010,22.94,5.25,-2.89
593,17,Sun,January 2,1:00PM ET,W,False,10-6,False,New Orleans Saints,23.0,13.0,18.0,317.0,233.0,84.0,2.0,20.0,305.0,199.0,106.0,3.0,2010,3.26,2.99,3.14
594,1,Sun,September 11,1:06PM ET,L,False,0-1,True,Detroit Lions,20.0,27.0,17.0,315.0,259.0,56.0,2.0,25.0,431.0,305.0,126.0,1.0,2011,0.26,-7.26,1.73
595,2,Sun,September 18,1:05PM ET,W,False,1-1,False,Minnesota Vikings,24.0,20.0,19.0,335.0,230.0,105.0,1.0,25.0,398.0,212.0,186.0,1.0,2011,8.91,-13.95,8.24
596,3,Sun,September 25,4:16PM ET,W,False,2-1,True,Atlanta Falcons,16.0,13.0,20.0,295.0,180.0,115.0,2.0,21.0,325.0,295.0,30.0,3.0,2011,-6.25,4.5,5.21
597,4,Mon,October 3,8:40PM ET,W,False,3-1,True,Indianapolis Colts,24.0,17.0,25.0,466.0,274.0,192.0,,13.0,318.0,256.0,62.0,1.0,2011,13.28,-1.82,-1.62
598,5,Sun,October 9,4:05PM ET,L,False,3-2,False,San Francisco 49ers,3.0,48.0,14.0,272.0,186.0,86.0,3.0,28.0,418.0,205.0,213.0,1.0,2011,-19.48,-21.86,-2.25
599,6,Sun,October 16,4:15PM ET,W,False,4-2,True,New Orleans Saints,26.0,20.0,21.0,420.0,303.0,117.0,,20.0,453.0,383.0,70.0,4.0,2011,7.68,-2.61,2.69
600,7,Sun,October 23,1:05PM ET,L,False,4-3,True,Chicago Bears,18.0,24.0,16.0,280.0,250.0,30.0,4.0,19.0,395.0,218.0,177.0,2.0,2011,-18.93,1.32,10.02
601,8,,,,,False,,True,Bye Week,,,,,,,,,,,,,2011,,,
602,9,Sun,November 6,1:03PM ET,L,False,4-4,False,New Orleans Saints,16.0,27.0,18.0,365.0,281.0,84.0,,25.0,453.0,258.0,195.0,1.0,2011,3.9,-19.65,8.0
603,10,Sun,November 13,1:02PM ET,L,False,4-5,True,Houston Texans,9.0,37.0,12.0,231.0,141.0,90.0,4.0,21.0,420.0,235.0,185.0,,2011,-24.96,-15.5,10.67
604,11,Sun,November 20,1:02PM ET,L,False,4-6,False,Green Bay Packers,26.0,35.0,22.0,455.0,334.0,121.0,2.0,24.0,378.0,287.0,91.0,1.0,2011,6.59,-17.58,-1.61
605,12,Sun,November 27,1:02PM ET,L,False,4-7,False,Tennessee Titans,17.0,23.0,15.0,308.0,186.0,122.0,5.0,18.0,352.0,150.0,202.0,4.0,2011,-18.79,15.36,-1.91
606,13,Sun,December 4,1:02PM ET,L,False,4-8,True,Carolina Panthers,19.0,38.0,15.0,285.0,207.0,78.0,1.0,26.0,385.0,222.0,163.0,,2011,-2.41,-26.22,10.02
607,14,Sun,December 11,1:03PM ET,L,False,4-9,False,Jacksonville Jaguars,14.0,41.0,15.0,280.0,170.0,110.0,7.0,21.0,325.0,209.0,116.0,2.0,2011,-19.92,2.54,-9.48
608,15,Sat,December 17,8:29PM ET,L,False,4-10,True,Dallas Cowboys,15.0,31.0,7.0,190.0,132.0,58.0,1.0,28.0,399.0,239.0,160.0,1.0,2011,-11.22,-15.8,6.4
609,16,Sat,December 24,1:04PM ET,L,False,4-11,False,Carolina Panthers,16.0,48.0,23.0,317.0,258.0,59.0,4.0,20.0,433.0,163.0,270.0,,2011,-3.74,-26.76,-2.83
610,17,Sun,January 1,4:17PM ET,L,False,4-12,False,Atlanta Falcons,24.0,45.0,18.0,294.0,259.0,35.0,4.0,22.0,428.0,177.0,251.0,2.0,2011,-14.6,-13.63,1.63
611,1,Sun,September 9,4:26PM ET,W,False,1-0,True,Carolina Panthers,16.0,10.0,18.0,258.0,128.0,130.0,,16.0,301.0,291.0,10.0,2.0,2012,-1.17,2.75,2.72
612,2,Sun,September 16,1:03PM ET,L,False,1-1,False,New York Giants,34.0,41.0,14.0,307.0,228.0,79.0,2.0,31.0,604.0,510.0,94.0,3.0,2012,-0.62,-12.03,6.24
613,3,Sun,September 23,1:05PM ET,L,False,1-2,False,Dallas Cowboys,10.0,16.0,12.0,166.0,91.0,75.0,2.0,14.0,297.0,259.0,38.0,3.0,2012,-11.49,17.66,-10.12
614,4,Sun,September 30,4:25PM ET,L,False,1-3,True,Washington Redskins,22.0,24.0,16.0,373.0,293.0,80.0,1.0,27.0,474.0,321.0,153.0,,2012,0.91,-18.1,18.98
615,5,,,,,False,,True,Bye Week,,,,,,,,,,,,,2012,,,
616,6,Sun,October 14,1:00PM ET,W,False,2-3,True,Kansas City Chiefs,38.0,10.0,19.0,463.0,318.0,145.0,2.0,15.0,260.0,180.0,80.0,2.0,2012,17.89,23.18,-10.62
617,7,Sun,October 21,1:02PM ET,L,False,2-4,True,New Orleans Saints,28.0,35.0,26.0,513.0,411.0,102.0,,23.0,458.0,377.0,81.0,1.0,2012,23.78,-21.67,-4.36
618,8,Thu,October 25,8:29PM ET,W,False,3-4,False,Minnesota Vikings,36.0,17.0,23.0,416.0,257.0,159.0,,16.0,369.0,229.0,140.0,3.0,2012,11.12,7.24,-1.42
619,9,Sun,November 4,4:05PM ET,W,False,4-4,False,Oakland Raiders,42.0,32.0,23.0,515.0,237.0,278.0,1.0,25.0,424.0,402.0,22.0,3.0,2012,20.32,-3.88,-10.56
620,10,Sun,November 11,1:03PM ET,W,False,5-4,True,San Diego Chargers,34.0,24.0,12.0,279.0,205.0,74.0,,23.0,426.0,323.0,103.0,2.0,2012,9.61,-7.61,6.33
621,11,Sun,November 18,1:04PM ET,W,True,6-4,False,Carolina Panthers,27.0,21.0,25.0,403.0,236.0,167.0,3.0,18.0,331.0,234.0,97.0,1.0,2012,-6.0,-2.65,11.7
622,12,Sun,November 25,1:02PM ET,L,False,6-5,True,Atlanta Falcons,23.0,24.0,16.0,326.0,276.0,50.0,,20.0,424.0,345.0,79.0,2.0,2012,9.82,-14.01,4.24
623,13,Sun,December 2,4:05PM ET,L,False,6-6,False,Denver Broncos,23.0,31.0,18.0,306.0,235.0,71.0,1.0,25.0,333.0,242.0,91.0,1.0,2012,-6.77,-4.94,2.62
624,14,Sun,December 9,1:03PM ET,L,False,6-7,True,Philadelphia Eagles,21.0,23.0,18.0,314.0,178.0,136.0,,23.0,367.0,338.0,29.0,1.0,2012,-0.51,-7.54,8.11
625,15,Sun,December 16,1:03PM ET,L,False,6-8,False,New Orleans Saints,0.0,41.0,20.0,386.0,319.0,67.0,5.0,24.0,447.0,298.0,149.0,,2012,-17.29,-21.79,1.51
626,16,Sun,December 23,1:03PM ET,L,False,6-9,True,St. Louis Rams,13.0,28.0,23.0,429.0,349.0,80.0,5.0,14.0,285.0,196.0,89.0,2.0,2012,-13.77,0.1,-2.8
627,17,Sun,December 30,1:02PM ET,W,False,7-9,False,Atlanta Falcons,22.0,17.0,18.0,366.0,222.0,144.0,1.0,15.0,278.0,213.0,65.0,,2012,1.95,4.33,4.03
628,1,Sun,September 8,1:03PM ET,L,False,0-1,False,New York Jets,17.0,18.0,12.0,250.0,185.0,65.0,2.0,22.0,304.0,214.0,90.0,2.0,2013,-8.41,6.75,0.34
629,2,Sun,September 15,4:05PM ET,L,False,0-2,True,New Orleans Saints,14.0,16.0,14.0,273.0,113.0,160.0,2.0,21.0,371.0,296.0,75.0,2.0,2013,-8.33,6.82,-1.2
630,3,Sun,September 22,1:02PM ET,L,False,0-3,False,New England Patriots,3.0,23.0,18.0,323.0,226.0,97.0,1.0,21.0,358.0,202.0,156.0,1.0,2013,-11.23,-4.05,-2.25
631,4,Sun,September 29,1:03PM ET,L,False,0-4,True,Arizona Cardinals,10.0,13.0,20.0,253.0,173.0,80.0,3.0,17.0,296.0,240.0,56.0,3.0,2013,-14.65,15.74,-5.52
632,5,,,,,False,,True,Bye Week,,,,,,,,,,,,,2013,,,
633,6,Sun,October 13,1:03PM ET,L,False,0-5,True,Philadelphia Eagles,20.0,31.0,19.0,351.0,257.0,94.0,1.0,21.0,425.0,287.0,138.0,1.0,2013,-1.46,-14.37,4.59
634,7,Sun,October 20,1:02PM ET,L,False,0-6,False,Atlanta Falcons,23.0,31.0,23.0,337.0,226.0,111.0,1.0,15.0,291.0,273.0,18.0,1.0,2013,-0.57,-10.65,3.87
635,8,Thu,October 24,8:29PM ET,L,False,0-7,True,Carolina Panthers,13.0,31.0,19.0,297.0,249.0,48.0,1.0,21.0,324.0,195.0,129.0,,2013,-6.74,-11.11,2.23
636,9,Sun,November 3,4:05PM ET,L,True,0-8,False,Seattle Seahawks,24.0,27.0,24.0,350.0,145.0,205.0,,26.0,415.0,217.0,198.0,3.0,2013,12.18,-13.56,1.06
637,10,Mon,November 11,8:40PM ET,W,False,1-8,True,Miami Dolphins,22.0,19.0,18.0,264.0,124.0,140.0,1.0,16.0,213.0,211.0,2.0,1.0,2013,-3.17,2.9,0.32
638,11,Sun,November 17,1:03PM ET,W,False,2-8,True,Atlanta Falcons,41.0,28.0,24.0,410.0,224.0,186.0,,24.0,420.0,268.0,152.0,3.0,2013,14.45,-8.07,5.34
639,12,Sun,November 24,1:03PM ET,W,False,3-8,False,Detroit Lions,24.0,21.0,10.0,229.0,207.0,22.0,,25.0,390.0,286.0,104.0,5.0,2013,-2.91,4.69,-0.55
640,13,Sun,December 1,1:04PM ET,L,False,3-9,False,Carolina Panthers,6.0,27.0,10.0,206.0,140.0,66.0,2.0,20.0,426.0,263.0,163.0,2.0,2013,-15.24,-11.42,0.49
641,14,Sun,December 8,1:02PM ET,W,False,4-9,True,Buffalo Bills,27.0,6.0,13.0,246.0,81.0,165.0,2.0,14.0,214.0,147.0,67.0,5.0,2013,-10.41,31.4,0.54
642,15,Sun,December 15,1:02PM ET,L,False,4-10,True,San Francisco 49ers,14.0,33.0,13.0,183.0,144.0,39.0,2.0,22.0,376.0,189.0,187.0,,2013,-8.69,-6.43,-5.75
643,16,Sun,December 22,1:00PM ET,L,False,4-11,False,St. Louis Rams,13.0,23.0,14.0,170.0,111.0,59.0,2.0,18.0,277.0,148.0,129.0,2.0,2013,-6.06,2.07,-3.27
644,17,Sun,December 29,4:25PM ET,L,False,4-12,False,New Orleans Saints,17.0,42.0,18.0,290.0,215.0,75.0,1.0,21.0,468.0,370.0,98.0,,2013,-5.55,-23.14,7.33
645,1,Sun,September 7,4:25PM ET,L,False,0-1,True,Carolina Panthers,14.0,20.0,17.0,264.0,162.0,102.0,3.0,19.0,334.0,221.0,113.0,,2014,-6.2,-4.1,2.93
646,2,Sun,September 14,4:05PM ET,L,False,0-2,True,St. Louis Rams,17.0,19.0,18.0,332.0,175.0,157.0,1.0,20.0,339.0,220.0,119.0,1.0,2014,13.55,-6.46,-4.75
647,3,Thu,September 18,8:26PM ET,L,False,0-3,False,Atlanta Falcons,14.0,56.0,10.0,217.0,153.0,64.0,5.0,26.0,488.0,344.0,144.0,4.0,2014,-29.0,-13.83,4.23
648,4,Sun,September 28,1:03PM ET,W,False,1-3,False,Pittsburgh Steelers,27.0,24.0,21.0,350.0,287.0,63.0,1.0,27.0,390.0,305.0,85.0,1.0,2014,8.34,-11.5,7.28
649,5,Sun,October 5,1:03PM ET,L,True,1-4,False,New Orleans Saints,31.0,37.0,20.0,314.0,248.0,66.0,1.0,34.0,511.0,371.0,140.0,3.0,2014,7.82,-12.43,-0.19
650,6,Sun,October 12,1:02PM ET,L,False,1-5,True,Baltimore Ravens,17.0,48.0,22.0,364.0,277.0,87.0,1.0,23.0,475.0,306.0,169.0,1.0,2014,-2.73,-20.77,-4.73
651,7,,,,,False,,True,Bye Week,,,,,,,,,,,,,2014,,,
652,8,Sun,October 26,1:03PM ET,L,True,1-6,True,Minnesota Vikings,13.0,19.0,15.0,225.0,159.0,66.0,2.0,22.0,332.0,235.0,97.0,,2014,-12.21,-2.93,9.14
653,9,Sun,November 2,1:02PM ET,L,False,1-7,False,Cleveland Browns,17.0,22.0,20.0,365.0,252.0,113.0,2.0,19.0,330.0,274.0,56.0,2.0,2014,-2.14,6.61,-7.34
654,10,Sun,November 9,1:04PM ET,L,False,1-8,True,Atlanta Falcons,17.0,27.0,23.0,373.0,281.0,92.0,3.0,19.0,322.0,212.0,110.0,,2014,4.35,-10.77,-2.73
655,11,Sun,November 16,1:03PM ET,W,False,2-8,False,Washington Redskins,27.0,7.0,12.0,329.0,281.0,48.0,1.0,20.0,322.0,167.0,155.0,3.0,2014,8.4,6.68,3.08
656,12,Sun,November 23,1:02PM ET,L,False,2-9,False,Chicago Bears,13.0,21.0,17.0,367.0,301.0,66.0,4.0,12.0,204.0,112.0,92.0,1.0,2014,-18.49,13.25,0.09
657,13,Sun,November 30,1:02PM ET,L,False,2-10,True,Cincinnati Bengals,13.0,14.0,14.0,263.0,188.0,75.0,1.0,19.0,288.0,176.0,112.0,3.0,2014,-12.32,9.44,3.01
658,14,Sun,December 7,1:02PM ET,L,False,2-11,False,Detroit Lions,17.0,34.0,15.0,233.0,207.0,26.0,3.0,22.0,407.0,294.0,113.0,1.0,2014,-6.86,-9.91,4.27
659,15,Sun,December 14,1:03PM ET,L,False,2-12,False,Carolina Panthers,17.0,19.0,15.0,287.0,136.0,151.0,3.0,28.0,392.0,269.0,123.0,1.0,2014,-1.88,-2.42,2.12
660,16,Sun,December 21,1:03PM ET,L,False,2-13,True,Green Bay Packers,3.0,20.0,6.0,109.0,93.0,16.0,1.0,23.0,431.0,310.0,121.0,1.0,2014,-20.9,-7.33,8.85
661,17,Sun,December 28,1:03PM ET,L,False,2-14,True,New Orleans Saints,20.0,23.0,18.0,280.0,97.0,183.0,1.0,20.0,338.0,268.0,70.0,3.0,2014,1.98,-5.6,-1.66
662,1,Sun,September 13,4:25PM ET,L,False,0-1,True,Tennessee Titans,14.0,42.0,16.0,273.0,181.0,92.0,2.0,20.0,309.0,185.0,124.0,1.0,2015,-14.33,-14.47,2.78
663,2,Sun,September 20,1:02PM ET,W,False,1-1,False,New Orleans Saints,26.0,19.0,18.0,333.0,194.0,139.0,2.0,21.0,323.0,219.0,104.0,3.0,2015,-1.34,-0.71,6.97
664,3,Sun,September 27,1:03PM ET,L,False,1-2,False,Houston Texans,9.0,19.0,14.0,318.0,261.0,57.0,1.0,30.0,413.0,227.0,186.0,1.0,2015,-4.34,-5.85,0.95
665,4,Sun,October 4,1:03PM ET,L,False,1-3,True,Carolina Panthers,23.0,37.0,25.0,411.0,270.0,141.0,5.0,17.0,244.0,111.0,133.0,1.0,2015,-4.42,-3.28,-6.73
666,5,Sun,October 11,1:02PM ET,W,False,2-3,True,Jacksonville Jaguars,38.0,31.0,20.0,369.0,186.0,183.0,,21.0,325.0,270.0,55.0,2.0,2015,12.48,-7.59,3.92
667,6,,,,,False,,True,Bye Week,,,,,,,,,,,,,2015,,,
668,7,Sun,October 25,1:04PM ET,L,False,2-4,False,Washington Redskins,30.0,31.0,21.0,479.0,289.0,190.0,1.0,27.0,355.0,305.0,50.0,1.0,2015,12.0,-10.95,-4.05
669,8,Sun,November 1,1:02PM ET,W,True,3-4,False,Atlanta Falcons,23.0,20.0,21.0,290.0,173.0,117.0,,28.0,496.0,395.0,101.0,4.0,2015,6.98,-4.9,1.38
670,9,Sun,November 8,4:05PM ET,L,False,3-5,True,New York Giants,18.0,32.0,19.0,383.0,247.0,136.0,3.0,24.0,327.0,213.0,114.0,2.0,2015,-4.62,0.03,-8.95
671,10,Sun,November 15,1:05PM ET,W,False,4-5,True,Dallas Cowboys,10.0,6.0,23.0,330.0,246.0,84.0,2.0,12.0,228.0,186.0,42.0,1.0,2015,1.55,8.71,-6.55
672,11,Sun,November 22,1:02PM ET,W,False,5-5,False,Philadelphia Eagles,45.0,17.0,25.0,521.0,238.0,283.0,1.0,21.0,383.0,247.0,136.0,4.0,2015,26.62,3.21,-3.22
673,12,Sun,November 29,1:02PM ET,L,False,5-6,False,Indianapolis Colts,12.0,25.0,21.0,344.0,212.0,132.0,1.0,23.0,336.0,309.0,27.0,,2015,2.34,-5.99,-8.8
674,13,Sun,December 6,1:03PM ET,W,False,6-6,True,Atlanta Falcons,23.0,19.0,25.0,388.0,222.0,166.0,2.0,21.0,319.0,255.0,64.0,1.0,2015,8.44,-0.87,-3.96
675,14,Sun,December 13,1:02PM ET,L,False,6-7,True,New Orleans Saints,17.0,24.0,18.0,291.0,176.0,115.0,,26.0,388.0,301.0,87.0,,2015,9.09,-10.77,-0.91
676,15,Thu,December 17,8:25PM ET,L,False,6-8,False,St. Louis Rams,23.0,31.0,30.0,509.0,363.0,146.0,2.0,16.0,319.0,221.0,98.0,,2015,7.91,-8.38,-8.08
677,16,Sun,December 27,1:03PM ET,L,False,6-9,True,Chicago Bears,21.0,26.0,19.0,389.0,285.0,104.0,3.0,21.0,327.0,153.0,174.0,,2015,1.33,-4.48,-0.12
678,17,Sun,January 3,4:25PM ET,L,False,6-10,False,Carolina Panthers,10.0,38.0,21.0,386.0,309.0,77.0,3.0,23.0,366.0,255.0,111.0,2.0,2015,-1.46,-13.84,-6.79
679,1,Sun,September 11,1:05PM ET,W,False,1-0,False,Atlanta Falcons,31.0,24.0,20.0,371.0,281.0,90.0,1.0,19.0,374.0,322.0,52.0,,2016,12.93,-4.71,0.8
680,2,Sun,September 18,1:05PM ET,L,False,1-1,False,Arizona Cardinals,7.0,40.0,21.0,306.0,221.0,85.0,5.0,20.0,416.0,311.0,105.0,,2016,-21.55,-14.72,0.4
681,3,Sun,September 25,4:05PM ET,L,False,1-2,True,Los Angeles Rams,32.0,37.0,30.0,472.0,389.0,83.0,2.0,18.0,320.0,183.0,137.0,2.0,2016,4.85,-0.44,-5.57
682,4,Sun,October 2,4:05PM ET,L,False,1-3,True,Denver Broncos,7.0,27.0,15.0,215.0,143.0,72.0,3.0,22.0,307.0,218.0,89.0,,2016,-20.49,-2.97,2.33
683,5,Mon,October 10,8:04PM ET,W,False,2-3,False,Carolina Panthers,17.0,14.0,20.0,315.0,202.0,113.0,,20.0,414.0,278.0,136.0,4.0,2016,2.67,-2.26,3.05
684,6,,,,,False,,True,Bye Week,,,,,,,,,,,,,2016,,,
685,7,Sun,October 23,4:05PM ET,W,False,3-3,False,San Francisco 49ers,34.0,17.0,27.0,513.0,264.0,249.0,1.0,20.0,273.0,113.0,160.0,3.0,2016,14.93,2.93,-1.95
686,8,Sun,October 30,1:02PM ET,L,True,3-4,True,Oakland Raiders,24.0,30.0,18.0,270.0,168.0,102.0,,27.0,626.0,498.0,128.0,1.0,2016,5.09,-18.11,8.18
687,9,Thu,November 3,8:25PM ET,L,False,3-5,True,Atlanta Falcons,28.0,43.0,23.0,396.0,326.0,70.0,2.0,31.0,461.0,325.0,136.0,1.0,2016,7.8,-22.07,-1.04
688,10,Sun,November 13,1:00PM ET,W,False,4-5,True,Chicago Bears,36.0,10.0,22.0,360.0,280.0,80.0,1.0,15.0,283.0,161.0,122.0,4.0,2016,6.68,20.97,-2.32
689,11,Sun,November 20,1:00PM ET,W,False,5-5,False,Kansas City Chiefs,19.0,17.0,27.0,442.0,326.0,116.0,1.0,19.0,343.0,261.0,82.0,2.0,2016,12.64,-9.28,-1.98
690,12,Sun,November 27,4:05PM ET,W,False,6-5,True,Seattle Seahawks,14.0,5.0,19.0,338.0,220.0,118.0,2.0,16.0,245.0,118.0,127.0,3.0,2016,-1.31,18.87,-7.45
691,13,Sun,December 4,4:25PM ET,W,False,7-5,False,San Diego Chargers,28.0,21.0,20.0,349.0,268.0,81.0,1.0,18.0,330.0,211.0,119.0,2.0,2016,8.55,-3.65,0.49
692,14,Sun,December 11,4:25PM ET,W,False,8-5,True,New Orleans Saints,16.0,11.0,21.0,270.0,166.0,104.0,,14.0,294.0,248.0,46.0,3.0,2016,2.32,8.92,-5.28
693,15,Sun,December 18,8:30PM ET,L,False,8-6,False,Dallas Cowboys,20.0,26.0,16.0,276.0,224.0,52.0,4.0,24.0,449.0,264.0,185.0,1.0,2016,-7.29,-6.07,5.77
694,16,Sat,December 24,4:25PM ET,L,False,8-7,False,New Orleans Saints,24.0,31.0,23.0,349.0,260.0,89.0,2.0,25.0,417.0,294.0,123.0,,2016,10.41,-17.6,-1.31
695,17,Sun,January 1,1:00PM ET,W,False,9-7,True,Carolina Panthers,17.0,16.0,18.0,300.0,188.0,112.0,2.0,18.0,335.0,207.0,128.0,3.0,2016,-6.76,8.61,3.45
696,2,Sun,September 17,1:00PM ET,W,False,1-0,True,Chicago Bears,29.0,7.0,22.0,311.0,194.0,117.0,1.0,19.0,310.0,290.0,20.0,4.0,2017,4.54,12.8,3.35
697,3,Sun,September 24,1:00PM ET,L,False,1-1,False,Minnesota Vikings,17.0,34.0,20.0,342.0,316.0,26.0,3.0,25.0,494.0,369.0,125.0,,2017,2.64,-22.43,1.8
698,4,Sun,October 1,4:05PM ET,W,False,2-1,True,New York Giants,25.0,23.0,20.0,434.0,323.0,111.0,,24.0,379.0,288.0,91.0,,2017,10.37,-6.89,-1.22
699,5,Thu,October 5,8:25PM ET,L,False,2-2,True,New England Patriots,14.0,19.0,26.0,409.0,319.0,90.0,,23.0,402.0,289.0,113.0,2.0,2017,10.33,0.71,-14.94
700,6,Sun,October 15,4:05PM ET,L,False,2-3,False,Arizona Cardinals,33.0,38.0,21.0,412.0,344.0,68.0,2.0,23.0,432.0,272.0,160.0,2.0,2017,5.45,-6.93,-2.54
701,7,Sun,October 22,1:00PM ET,L,False,2-4,False,Buffalo Bills,27.0,30.0,27.0,447.0,378.0,69.0,3.0,23.0,434.0,261.0,173.0,1.0,2017,10.64,-15.51,-1.04
702,8,Sun,October 29,1:00PM ET,L,False,2-5,True,Carolina Panthers,3.0,17.0,16.0,279.0,194.0,85.0,3.0,14.0,254.0,154.0,100.0,1.0,2017,-17.39,5.03,-2.23
703,9,Sun,November 5,1:00PM ET,L,False,2-6,False,New Orleans Saints,10.0,30.0,14.0,200.0,113.0,87.0,1.0,21.0,407.0,256.0,151.0,2.0,2017,-12.23,-15.06,6.16
704,10,Sun,November 12,1:00PM ET,W,False,3-6,True,New York Jets,15.0,10.0,17.0,271.0,181.0,90.0,1.0,15.0,275.0,219.0,56.0,2.0,2017,-5.19,11.91,-0.07
705,11,Sun,November 19,1:00PM ET,W,False,4-6,False,Miami Dolphins,30.0,20.0,19.0,321.0,268.0,53.0,,18.0,448.0,365.0,83.0,5.0,2017,0.23,5.3,4.63
706,12,Sun,November 26,1:00PM ET,L,False,4-7,False,Atlanta Falcons,20.0,34.0,27.0,373.0,279.0,94.0,,23.0,516.0,368.0,148.0,1.0,2017,11.26,-24.16,1.49
707,13,Sun,December 3,1:00PM ET,L,True,4-8,False,Green Bay Packers,20.0,26.0,25.0,395.0,230.0,165.0,1.0,16.0,276.0,77.0,199.0,1.0,2017,0.18,-1.66,-4.0
708,14,Sun,December 10,1:00PM ET,L,False,4-9,True,Detroit Lions,21.0,24.0,28.0,400.0,267.0,133.0,5.0,21.0,434.0,381.0,53.0,3.0,2017,3.71,-7.76,0.42
709,15,Mon,December 18,8:30PM ET,L,False,4-10,True,Atlanta Falcons,21.0,24.0,22.0,373.0,289.0,84.0,1.0,24.0,410.0,209.0,201.0,,2017,13.66,-16.39,-2.69
710,16,Sun,December 24,1:00PM ET,L,False,4-11,False,Carolina Panthers,19.0,22.0,20.0,392.0,326.0,66.0,3.0,20.0,255.0,140.0,115.0,1.0,2017,3.31,-1.45,-6.93
711,17,Sun,December 31,4:25PM ET,W,False,5-11,True,New Orleans Saints,31.0,24.0,28.0,455.0,345.0,110.0,3.0,18.0,323.0,231.0,92.0,1.0,2017,15.45,-7.18,-3.03
712,1,Sun,September 9,1:00PM ET,W,False,1-0,False,New Orleans Saints,48.0,40.0,26.0,529.0,417.0,112.0,,26.0,475.0,432.0,43.0,2.0,2018,29.69,-19.83,-4.9
713,2,Sun,September 16,1:00PM ET,W,False,2-0,True,Philadelphia Eagles,27.0,21.0,18.0,436.0,393.0,43.0,2.0,24.0,412.0,321.0,91.0,2.0,2018,10.11,-5.14,1.42
714,3,Mon,September 24,8:15PM ET,L,False,2-1,True,Pittsburgh Steelers,27.0,30.0,28.0,455.0,392.0,63.0,4.0,22.0,413.0,335.0,78.0,1.0,2018,3.18,-9.86,2.73
715,4,Sun,September 30,1:00PM ET,L,False,2-2,False,Chicago Bears,10.0,48.0,16.0,311.0,251.0,60.0,3.0,28.0,483.0,344.0,139.0,,2018,-5.14,-33.53,0.24
716,5,,,,,False,,True,Bye Week,,,,,,,,,,,,,2018,,,
717,6,Sun,October 14,1:00PM ET,L,False,2-3,False,Atlanta Falcons,29.0,34.0,30.0,510.0,389.0,121.0,2.0,26.0,417.0,347.0,70.0,,2018,22.99,-21.03,-2.24
718,7,Sun,October 21,1:00PM ET,W,True,3-3,True,Cleveland Browns,26.0,23.0,34.0,456.0,342.0,114.0,4.0,17.0,305.0,186.0,119.0,1.0,2018,4.49,7.86,-6.2
719,8,Sun,October 28,1:00PM ET,L,False,3-4,False,Cincinnati Bengals,34.0,37.0,29.0,576.0,450.0,126.0,4.0,21.0,402.0,264.0,138.0,,2018,11.69,-14.21,-1.75
720,9,Sun,November 4,1:00PM ET,L,False,3-5,False,Carolina Panthers,28.0,42.0,23.0,301.0,219.0,82.0,2.0,22.0,407.0,228.0,179.0,,2018,7.24,-18.42,-2.03
721,10,Sun,November 11,1:00PM ET,L,False,3-6,True,Washington Redskins,3.0,16.0,29.0,501.0,398.0,103.0,4.0,15.0,286.0,170.0,116.0,,2018,2.31,-1.74,-10.04
722,11,Sun,November 18,1:00PM ET,L,False,3-7,False,New York Giants,35.0,38.0,31.0,510.0,359.0,151.0,4.0,19.0,359.0,196.0,163.0,,2018,19.19,-16.46,-5.52
